Row Labels,Average of RTD Actual Load
1-Jan,5174.384321
12:00 AM,4912.181818
1:00 AM,4782.291667
2:00 AM,4639.833333
3:00 AM,4522.441667
4:00 AM,4460.575
5:00 AM,4490.233333
6:00 AM,4596.716667
7:00 AM,4702.108333
8:00 AM,4813.458333
9:00 AM,4978.158333
10:00 AM,5098.958333
11:00 AM,5218.791667
12:00 PM,5374.716667
1:00 PM,5470.483333
2:00 PM,5501.991667
3:00 PM,5556.358333
4:00 PM,5663.733333
5:00 PM,5853.8
6:00 PM,5866.033333
7:00 PM,5822.408333
8:00 PM,5736.925
9:00 PM,5618.6
10:00 PM,5390.283333
11:00 PM,5092.291667
2-Jan,5658.107986
12:00 AM,4832.575
1:00 AM,4658.208333
2:00 AM,4548.166667
3:00 AM,4498.775
4:00 AM,4541.3
5:00 AM,4742.675
6:00 AM,5206.883333
7:00 AM,5710.591667
8:00 AM,6004.75
9:00 AM,6152.591667
10:00 AM,6204.333333
11:00 AM,6212.833333
12:00 PM,6216.825
1:00 PM,6235.791667
2:00 PM,6182.833333
3:00 PM,6203.833333
4:00 PM,6295.8
5:00 PM,6474.283333
6:00 PM,6371.85
7:00 PM,6196.066667
8:00 PM,5994.816667
9:00 PM,5769.741667
10:00 PM,5455.05
11:00 PM,5084.016667
3-Jan,5563.966667
12:00 AM,4765.235714
1:00 AM,4543.275
2:00 AM,4402.508333
3:00 AM,4332.258333
4:00 AM,4340.183333
5:00 AM,4540.366667
6:00 AM,5000.2
7:00 AM,5492.441667
8:00 AM,5857.407143
9:00 AM,6081.091667
10:00 AM,6190.591667
11:00 AM,6230.616667
12:00 PM,6252.75
1:00 PM,6232.241667
2:00 PM,6210.366667
3:00 PM,6207.65
4:00 PM,6276.408333
5:00 PM,6374.328571
6:00 PM,6216.608333
7:00 PM,6031.341667
8:00 PM,5836
9:00 PM,5634.125
10:00 PM,5364.108333
11:00 PM,5072.25
4-Jan,5121.435069
12:00 AM,4765.133333
1:00 AM,4551.283333
2:00 AM,4408.041667
3:00 AM,4316.241667
4:00 AM,4290.791667
5:00 AM,4343.616667
6:00 AM,4496.433333
7:00 AM,4732.166667
8:00 AM,4951.891667
9:00 AM,5190.35
10:00 AM,5391.108333
11:00 AM,5513.858333
12:00 PM,5555.466667
1:00 PM,5547.633333
2:00 PM,5523.691667
3:00 PM,5503.375
4:00 PM,5556.308333
5:00 PM,5698.983333
6:00 PM,5693.575
7:00 PM,5628.916667
8:00 PM,5526.416667
9:00 PM,5418.391667
10:00 PM,5260.483333
11:00 PM,5050.283333
5-Jan,5161.67973
12:00 AM,4652.016667
1:00 AM,4436.9
2:00 AM,4458.585714
3:00 AM,4400.966667
4:00 AM,4385.516667
5:00 AM,4439.941667
6:00 AM,4559.416667
7:00 AM,4714.075
8:00 AM,4916.391667
9:00 AM,5127.358333
10:00 AM,5269.516667
11:00 AM,5368.366667
12:00 PM,5455.735714
1:00 PM,5472.616667
2:00 PM,5502.525
3:00 PM,5532.741667
4:00 PM,5652.116667
5:00 PM,5905.55
6:00 PM,5944.566667
7:00 PM,5896.916667
8:00 PM,5806
9:00 PM,5649.975
10:00 PM,5403.75
11:00 PM,5077.391667
6-Jan,5767.748837
12:00 AM,4814.291667
1:00 AM,4673.908333
2:00 AM,4564.633333
3:00 AM,4512.916667
4:00 AM,4552.891667
5:00 AM,4783.316667
6:00 AM,5258.075
7:00 AM,5792.9
8:00 AM,6123.591667
9:00 AM,6348.464286
10:00 AM,6436.85
11:00 AM,6404.992308
12:00 PM,6333.975
1:00 PM,6347.771429
2:00 PM,6297.683333
3:00 PM,6328.15
4:00 PM,6402.05
5:00 PM,6571.15
6:00 PM,6481.508333
7:00 PM,6321.475
8:00 PM,6124.875
9:00 PM,5896.3
10:00 PM,5564.633333
11:00 PM,5194.48125
7-Jan,5698.762414
12:00 AM,4846.578571
1:00 AM,4626.041667
2:00 AM,4499.108333
3:00 AM,4445.666667
4:00 AM,4477.575
5:00 AM,4707.941667
6:00 AM,5207.666667
7:00 AM,5746.783333
8:00 AM,6067.833333
9:00 AM,6210.975
10:00 AM,6242.508333
11:00 AM,6257.608333
12:00 PM,6264.133333
1:00 PM,6246.4
2:00 PM,6252.466667
3:00 PM,6325.225
4:00 PM,6464.208333
5:00 PM,6575.866667
6:00 PM,6448.658333
7:00 PM,6305.775
8:00 PM,6118.691667
9:00 PM,5871.266667
10:00 PM,5535.125
11:00 PM,5168.225
8-Jan,5824.459184
12:00 AM,4856.075
1:00 AM,4654.183333
2:00 AM,4535.483333
3:00 AM,4484.916667
4:00 AM,4525.016667
5:00 AM,4758.5
6:00 AM,5254.8
7:00 AM,5848.216667
8:00 AM,6173.864286
9:00 AM,6347.283333
10:00 AM,6344.191667
11:00 AM,6345.066667
12:00 PM,6337.891667
1:00 PM,6330.075
2:00 PM,6326
3:00 PM,6405.6
4:00 PM,6564.483333
5:00 PM,6756.575
6:00 PM,6697.933333
7:00 PM,6570.783333
8:00 PM,6408.35
9:00 PM,6182.508333
10:00 PM,5856.458333
11:00 PM,5478.491667
9-Jan,6027.288581
12:00 AM,5163.641667
1:00 AM,4966.916667
2:00 AM,4846.508333
3:00 AM,4796.5
4:00 AM,4826.55
5:00 AM,5046.616667
6:00 AM,5565.741667
7:00 AM,6121.366667
8:00 AM,6432.708333
9:00 AM,6588.483333
10:00 AM,6603.916667
11:00 AM,6605.95
12:00 PM,6582.15
1:00 PM,6568.791667
2:00 PM,6542.191667
3:00 PM,6573.3
4:00 PM,6704.316667
5:00 PM,6863.766667
6:00 PM,6767.3
7:00 PM,6600.45
8:00 PM,6409.633333
9:00 PM,6152.657143
10:00 PM,5815.791667
11:00 PM,5439.827273
10-Jan,5723.599663
12:00 AM,5082.116667
1:00 AM,4858.116667
2:00 AM,4720.05
3:00 AM,4647.266667
4:00 AM,4650.033333
5:00 AM,4870.921429
6:00 AM,5333.275
7:00 AM,5857.108333
8:00 AM,6146.575
9:00 AM,6354.191667
10:00 AM,6426.375
11:00 AM,6446.616667
12:00 PM,6401.4
1:00 PM,6295.625
2:00 PM,6233.246154
3:00 PM,6216.941667
4:00 PM,6285.676923
5:00 PM,6391.092308
6:00 PM,6253.75
7:00 PM,6058.875
8:00 PM,5859.925
9:00 PM,5644.292857
10:00 PM,5346.242857
11:00 PM,5059.966667
11-Jan,5002.342177
12:00 AM,4760.05
1:00 AM,4542
2:00 AM,4384.958333
3:00 AM,4304.775
4:00 AM,4280.8
5:00 AM,4329.757143
6:00 AM,4480.7
7:00 AM,4690.666667
8:00 AM,4917.1
9:00 AM,5077.95
10:00 AM,5224.95
11:00 AM,5323.433333
12:00 PM,5320.133333
1:00 PM,5303.358333
2:00 PM,5306.516667
3:00 PM,5298.583333
4:00 PM,5366.808333
5:00 PM,5530.214286
6:00 PM,5540.823077
7:00 PM,5488.753846
8:00 PM,5377.05
9:00 PM,5238.791667
10:00 PM,5064.816667
11:00 PM,4841.933333
12-Jan,4834.520408
12:00 AM,4606.716667
1:00 AM,4395.483333
2:00 AM,4246.891667
3:00 AM,4152.666667
4:00 AM,4133.183333
5:00 AM,4156.478571
6:00 AM,4253.466667
7:00 AM,4403.885714
8:00 AM,4619.833333
9:00 AM,4810.557143
10:00 AM,4979.15
11:00 AM,5061.975
12:00 PM,5122.533333
1:00 PM,5116.091667
2:00 PM,5117.2
3:00 PM,5137.183333
4:00 PM,5209.608333
5:00 PM,5435.825
6:00 PM,5502.525
7:00 PM,5449.8
8:00 PM,5360.933333
9:00 PM,5238.491667
10:00 PM,5003.325
11:00 PM,4703.458333
13-Jan,5534.212414
12:00 AM,4464.308333
1:00 AM,4304.758333
2:00 AM,4210.775
3:00 AM,4190.2
4:00 AM,4236.608333
5:00 AM,4496.958333
6:00 AM,4998.675
7:00 AM,5540.158333
8:00 AM,5851
9:00 AM,6087.533333
10:00 AM,6189.008333
11:00 AM,6240.633333
12:00 PM,6257.45
1:00 PM,6250.591667
2:00 PM,6213.791667
3:00 PM,6235.583333
4:00 PM,6309.025
5:00 PM,6419.7
6:00 PM,6277.675
7:00 PM,6117.825
8:00 PM,5936.95
9:00 PM,5702.466667
10:00 PM,5379.616667
11:00 PM,4999.007143
14-Jan,5599.150685
12:00 AM,4704.241667
1:00 AM,4454.833333
2:00 AM,4362.575
3:00 AM,4311.341667
4:00 AM,4336.625
5:00 AM,4568.941667
6:00 AM,5080.25
7:00 AM,5630.758333
8:00 AM,5949.716667
9:00 AM,6136.966667
10:00 AM,6188.216667
11:00 AM,6215.55
12:00 PM,6235.9
1:00 PM,6236.641667
2:00 PM,6226.05
3:00 PM,6281.283333
4:00 PM,6371.275
5:00 PM,6497.675
6:00 PM,6353.5
7:00 PM,6190.625
8:00 PM,5988.691667
9:00 PM,5736.883333
10:00 PM,5410.228571
11:00 PM,5036.164286
15-Jan,5501.865411
12:00 AM,4715.021429
1:00 AM,4482.15
2:00 AM,4366.558333
3:00 AM,4304.883333
4:00 AM,4327.3
5:00 AM,4545.483333
6:00 AM,5056.95
7:00 AM,5595.108333
8:00 AM,5889.241667
9:00 AM,6023
10:00 AM,6033.825
11:00 AM,6026.333333
12:00 PM,6018.716667
1:00 PM,6008.25
2:00 PM,5991.816667
3:00 PM,6026.441667
4:00 PM,6123.266667
5:00 PM,6317.241667
6:00 PM,6239.233333
7:00 PM,6092.391667
8:00 PM,5908.375
9:00 PM,5662.733333
10:00 PM,5343.966667
11:00 PM,4990.766667
16-Jan,5625.523986
12:00 AM,4668.916667
1:00 AM,4458.35
2:00 AM,4319.533333
3:00 AM,4260.758333
4:00 AM,4285.75
5:00 AM,4502.633333
6:00 AM,5013.15
7:00 AM,5552.916667
8:00 AM,5840.225
9:00 AM,6047.392857
10:00 AM,6096.65
11:00 AM,6156.991667
12:00 PM,6147.725
1:00 PM,6177.916667
2:00 PM,6196.916667
3:00 PM,6227.75
4:00 PM,6338.564286
5:00 PM,6537.835714
6:00 PM,6465.175
7:00 PM,6306.191667
8:00 PM,6134.35
9:00 PM,5922.583333
10:00 PM,5628.6
11:00 PM,5284.125
17-Jan,6028.704514
12:00 AM,4986.633333
1:00 AM,4794.758333
2:00 AM,4700.325
3:00 AM,4673.908333
4:00 AM,4719.308333
5:00 AM,4978.225
6:00 AM,5503.425
7:00 AM,6073.816667
8:00 AM,6421.991667
9:00 AM,6608.216667
10:00 AM,6657.3
11:00 AM,6685.983333
12:00 PM,6678.266667
1:00 PM,6637.025
2:00 PM,6602.975
3:00 PM,6619.616667
4:00 PM,6709.716667
5:00 PM,6851.708333
6:00 PM,6788.916667
7:00 PM,6637.175
8:00 PM,6441.758333
9:00 PM,6256.808333
10:00 PM,5989.308333
11:00 PM,5671.741667
18-Jan,5733.253716
12:00 AM,5369.125
1:00 AM,5161.091667
2:00 AM,5020.291667
3:00 AM,4933.475
4:00 AM,4904.166667
5:00 AM,4965.6
6:00 AM,5128.95
7:00 AM,5379.666667
8:00 AM,5634.308333
9:00 AM,5857.516667
10:00 AM,6039.666667
11:00 AM,6100.891667
12:00 PM,6191.938462
1:00 PM,6256.607692
2:00 PM,6237.441667
3:00 PM,6222.775
4:00 PM,6259.257143
5:00 PM,6349
6:00 PM,6313.683333
7:00 PM,6189.314286
8:00 PM,6042.058333
9:00 PM,5862.2
10:00 PM,5633.9
11:00 PM,5361.592857
19-Jan,5270.251027
12:00 AM,5085.9
1:00 AM,4865.733333
2:00 AM,4712.608333
3:00 AM,4619.391667
4:00 AM,4573.2
5:00 AM,4598.966667
6:00 AM,4710.65
7:00 AM,4846.883333
8:00 AM,5026.816667
9:00 AM,5173.771429
10:00 AM,5299.158333
11:00 AM,5424.4
12:00 PM,5475.825
1:00 PM,5444.941667
2:00 PM,5466.533333
3:00 PM,5543.525
4:00 PM,5642.05
5:00 PM,5843.25
6:00 PM,5899.208333
7:00 PM,5871.4
8:00 PM,5797.275
9:00 PM,5691.216667
10:00 PM,5511.658333
11:00 PM,5282.241667
20-Jan,5924.21069
12:00 AM,5087.466667
1:00 AM,4936.991667
2:00 AM,4842.983333
3:00 AM,4811.658333
4:00 AM,4843.533333
5:00 AM,5013.116667
6:00 AM,5349.241667
7:00 AM,5732.35
8:00 AM,6047.483333
9:00 AM,6250.116667
10:00 AM,6362.908333
11:00 AM,6418.466667
12:00 PM,6423.466667
1:00 PM,6412.533333
2:00 PM,6388.708333
3:00 PM,6405.933333
4:00 PM,6515.583333
5:00 PM,6746.733333
6:00 PM,6736.533333
7:00 PM,6634.716667
8:00 PM,6462.916667
9:00 PM,6266.616667
10:00 PM,5946.308333
11:00 PM,5598.907143
21-Jan,6172.219269
12:00 AM,5308.021429
1:00 AM,5109.516667
2:00 AM,4997.783333
3:00 AM,4945.258333
4:00 AM,4979.566667
5:00 AM,5198.641667
6:00 AM,5696.308333
7:00 AM,6271.514286
8:00 AM,6562.125
9:00 AM,6719.95
10:00 AM,6740.858333
11:00 AM,6740.108333
12:00 PM,6721.833333
1:00 PM,6686.871429
2:00 PM,6665.691667
3:00 PM,6719.608333
4:00 PM,6823.1
5:00 PM,6980.878571
6:00 PM,6911.166667
7:00 PM,6777.4
8:00 PM,6597.941667
9:00 PM,6336.65
10:00 PM,5985.083333
11:00 PM,5599.113333
22-Jan,5989.312416
12:00 AM,5254.6375
1:00 AM,5033.55
2:00 AM,4908.308333
3:00 AM,4852.308333
4:00 AM,4872.575
5:00 AM,5111.675
6:00 AM,5591
7:00 AM,6143.408333
8:00 AM,6458.783333
9:00 AM,6575.266667
10:00 AM,6592.841667
11:00 AM,6571.885714
12:00 PM,6543.057143
1:00 PM,6491.8
2:00 PM,6457.575
3:00 PM,6472.3
4:00 PM,6555.75
5:00 PM,6728
6:00 PM,6669.016667
7:00 PM,6503.45
8:00 PM,6319.791667
9:00 PM,6064.2
10:00 PM,5736.975
11:00 PM,5357.233333
23-Jan,5792.327852
12:00 AM,5014.083333
1:00 AM,4803.883333
2:00 AM,4686.308333
3:00 AM,4628.008333
4:00 AM,4659.935714
5:00 AM,4911.7
6:00 AM,5399.485714
7:00 AM,5948.208333
8:00 AM,6232.075
9:00 AM,6369.2
10:00 AM,6376.758333
11:00 AM,6384.325
12:00 PM,6363.6
1:00 PM,6342.708333
2:00 PM,6323.683333
3:00 PM,6340
4:00 PM,6430
5:00 PM,6566.833333
6:00 PM,6469.25
7:00 PM,6313.275
8:00 PM,6122.05
9:00 PM,5891.616667
10:00 PM,5540.030769
11:00 PM,5221.56
24-Jan,5630.783681
12:00 AM,4879.091667
1:00 AM,4660.75
2:00 AM,4531.591667
3:00 AM,4489.566667
4:00 AM,4517.616667
5:00 AM,4730.425
6:00 AM,5219.908333
7:00 AM,5745.966667
8:00 AM,6038.358333
9:00 AM,6179.258333
10:00 AM,6197.45
11:00 AM,6194.7
12:00 PM,6167.083333
1:00 PM,6127.125
2:00 PM,6123.083333
3:00 PM,6146.3
4:00 PM,6226.091667
5:00 PM,6365.016667
6:00 PM,6268.358333
7:00 PM,6097.425
8:00 PM,5902.216667
9:00 PM,5706.991667
10:00 PM,5463.408333
11:00 PM,5161.025
25-Jan,5268.095548
12:00 AM,4885.5
1:00 AM,4676.891667
2:00 AM,4545.516667
3:00 AM,4464.7
4:00 AM,4438.516667
5:00 AM,4500.516667
6:00 AM,4670.733333
7:00 AM,4877.135714
8:00 AM,5161.266667
9:00 AM,5431.45
10:00 AM,5642.633333
11:00 AM,5771.408333
12:00 PM,5840.241667
1:00 PM,5814.358333
2:00 PM,5777.858333
3:00 PM,5745.478571
4:00 PM,5699.05
5:00 PM,5765.408333
6:00 PM,5760.966667
7:00 PM,5685.758333
8:00 PM,5569.441667
9:00 PM,5420.233333
10:00 PM,5246.333333
11:00 PM,5028.491667
26-Jan,5089.964583
12:00 AM,4793.041667
1:00 AM,4590.708333
2:00 AM,4446.008333
3:00 AM,4372.275
4:00 AM,4345.875
5:00 AM,4395.025
6:00 AM,4515.941667
7:00 AM,4661.825
8:00 AM,4858.816667
9:00 AM,5068.858333
10:00 AM,5197.008333
11:00 AM,5298.491667
12:00 PM,5317.041667
1:00 PM,5342.041667
2:00 PM,5340.65
3:00 PM,5412.691667
4:00 PM,5530.975
5:00 PM,5697.1
6:00 PM,5779.308333
7:00 PM,5742.991667
8:00 PM,5641.758333
9:00 PM,5511.258333
10:00 PM,5291.55
11:00 PM,5007.908333
27-Jan,5716.565
12:00 AM,4744.308333
1:00 AM,4558.816667
2:00 AM,4461.375
3:00 AM,4409.775
4:00 AM,4459.175
5:00 AM,4700.916667
6:00 AM,5191.408333
7:00 AM,5707.533333
8:00 AM,6043.028571
9:00 AM,6223.983333
10:00 AM,6280.6125
11:00 AM,6333.828571
12:00 PM,6348.821429
1:00 PM,6376.708333
2:00 PM,6362.608333
3:00 PM,6328.233333
4:00 PM,6379.592857
5:00 PM,6511.841667
6:00 PM,6436.45
7:00 PM,6273.45
8:00 PM,6081.608333
9:00 PM,5828.733333
10:00 PM,5482.608333
11:00 PM,5110.958333
28-Jan,5698.094218
12:00 AM,4790.6
1:00 AM,4591.991667
2:00 AM,4457.275
3:00 AM,4421.025
4:00 AM,4455.675
5:00 AM,4693.008333
6:00 AM,5203.45
7:00 AM,5764.65
8:00 AM,6062.491667
9:00 AM,6212.233333
10:00 AM,6214.264286
11:00 AM,6216.7
12:00 PM,6225.1
1:00 PM,6232.941667
2:00 PM,6233.175
3:00 PM,6305.083333
4:00 PM,6420.766667
5:00 PM,6528.516667
6:00 PM,6462.141667
7:00 PM,6310.966667
8:00 PM,6128.733333
9:00 PM,5897.916667
10:00 PM,5557.391667
11:00 PM,5183.208333
29-Jan,5776.953716
12:00 AM,4853.658333
1:00 AM,4657.8
2:00 AM,4539.666667
3:00 AM,4508.025
4:00 AM,4536.9
5:00 AM,4776.1
6:00 AM,5303.35
7:00 AM,5855.683333
8:00 AM,6199.225
9:00 AM,6368.341667
10:00 AM,6352.2375
11:00 AM,6336.035714
12:00 PM,6310.158333
1:00 PM,6294.683333
2:00 PM,6256.083333
3:00 PM,6275.541667
4:00 PM,6380.808333
5:00 PM,6543.283333
6:00 PM,6528.225
7:00 PM,6396.091667
8:00 PM,6219.75
9:00 PM,5984.183333
10:00 PM,5655.191667
11:00 PM,5309.858333
30-Jan,5878.040411
12:00 AM,4997.65
1:00 AM,4802.566667
2:00 AM,4693.6
3:00 AM,4645.833333
4:00 AM,4687.683333
5:00 AM,4919.891667
6:00 AM,5466.558333
7:00 AM,5991.991667
8:00 AM,6317.308333
9:00 AM,6450.2
10:00 AM,6476.658333
11:00 AM,6466.175
12:00 PM,6444.416667
1:00 PM,6422.635714
2:00 PM,6371.807143
3:00 PM,6401.308333
4:00 PM,6481.908333
5:00 PM,6638.591667
6:00 PM,6580.241667
7:00 PM,6430.333333
8:00 PM,6247.466667
9:00 PM,5997.325
10:00 PM,5665.1
11:00 PM,5302.658333
31-Jan,5729.765292
12:00 AM,4972.533333
1:00 AM,4756.107692
2:00 AM,4621.075
3:00 AM,4554.158333
4:00 AM,4568.3
5:00 AM,4809.707692
6:00 AM,5258.707692
7:00 AM,5795.758333
8:00 AM,6144.983333
9:00 AM,6324.866667
10:00 AM,6355.65
11:00 AM,6391.491667
12:00 PM,6391.058333
1:00 PM,6362.708333
2:00 PM,6320.575
3:00 PM,6328.266667
4:00 PM,6379
5:00 PM,6474.4
6:00 PM,6357.008333
7:00 PM,6191.708333
8:00 PM,5967.508333
9:00 PM,5735.466667
10:00 PM,5475.091667
11:00 PM,5175.3
1-Feb,5227.600694
12:00 AM,4875.616667
1:00 AM,4664.516667
2:00 AM,4524.341667
3:00 AM,4443.633333
4:00 AM,4424.466667
5:00 AM,4473.4
6:00 AM,4628.441667
7:00 AM,4830.816667
8:00 AM,5109.141667
9:00 AM,5347.916667
10:00 AM,5538.8
11:00 AM,5657.208333
12:00 PM,5689.175
1:00 PM,5684.333333
2:00 PM,5666.191667
3:00 PM,5662.05
4:00 PM,5688.2
5:00 PM,5762.883333
6:00 PM,5780.166667
7:00 PM,5707.933333
8:00 PM,5583.833333
9:00 PM,5436.166667
10:00 PM,5256.916667
11:00 PM,5026.266667
2-Feb,5124.986207
12:00 AM,4788.366667
1:00 AM,4597.708333
2:00 AM,4446.65
3:00 AM,4358.266667
4:00 AM,4336.625
5:00 AM,4373.85
6:00 AM,4502.25
7:00 AM,4658.3
8:00 AM,4857.358333
9:00 AM,5047.858333
10:00 AM,5204.591667
11:00 AM,5353.458333
12:00 PM,5433.225
1:00 PM,5472.408333
2:00 PM,5472.466667
3:00 PM,5516.783333
4:00 PM,5636.65
5:00 PM,5831.183333
6:00 PM,5850.025
7:00 PM,5756.916667
8:00 PM,5640.516667
9:00 PM,5506.492857
10:00 PM,5290.85
11:00 PM,5003.283333
3-Feb,5543.958333
12:00 AM,4736.866667
1:00 AM,4559.816667
2:00 AM,4437.641667
3:00 AM,4378.733333
4:00 AM,4406.866667
5:00 AM,4656.55
6:00 AM,5132.941667
7:00 AM,5660.016667
8:00 AM,5991.516667
9:00 AM,6142.933333
10:00 AM,6158.05
11:00 AM,6118.641667
12:00 PM,6091.191667
1:00 PM,6068.658333
2:00 PM,6019.383333
3:00 PM,6036.525
4:00 PM,6094.508333
5:00 PM,6242.583333
6:00 PM,6213.658333
7:00 PM,6068.266667
8:00 PM,5886.425
9:00 PM,5669.875
10:00 PM,5317.75
11:00 PM,4965.6
4-Feb,5512.660616
12:00 AM,4629.7
1:00 AM,4419.725
2:00 AM,4308.075
3:00 AM,4258.575
4:00 AM,4289.333333
5:00 AM,4507.458333
6:00 AM,5015.166667
7:00 AM,5576.9
8:00 AM,5896.233333
9:00 AM,6099.525
10:00 AM,6144.42
11:00 AM,6162.3
12:00 PM,6169.908333
1:00 PM,6139.083333
2:00 PM,6096.533333
3:00 PM,6071.783333
4:00 PM,6130.916667
5:00 PM,6268.1875
6:00 PM,6199.892857
7:00 PM,6036.216667
8:00 PM,5842.516667
9:00 PM,5600.05
10:00 PM,5274.85
11:00 PM,4905.416667
5-Feb,5578.368836
12:00 AM,4563.516667
1:00 AM,4357.9
2:00 AM,4258.725
3:00 AM,4229.4
4:00 AM,4265.9
5:00 AM,4489.541667
6:00 AM,5059.385714
7:00 AM,5580.041667
8:00 AM,5924.716667
9:00 AM,6125.5
10:00 AM,6179.141667
11:00 AM,6218.991667
12:00 PM,6232.276923
1:00 PM,6243.6
2:00 PM,6235.725
3:00 PM,6233.825
4:00 PM,6308.55
5:00 PM,6416.116667
6:00 PM,6356.658333
7:00 PM,6222.241667
8:00 PM,6024.55
9:00 PM,5784.925
10:00 PM,5462.408333
11:00 PM,5083.783333
6-Feb,5678.097241
12:00 AM,4753.233333
1:00 AM,4556.9
2:00 AM,4458.358333
3:00 AM,4412.242857
4:00 AM,4431.966667
5:00 AM,4633.633333
6:00 AM,5120.475
7:00 AM,5684.733333
8:00 AM,6011.85
9:00 AM,6209.383333
10:00 AM,6318.866667
11:00 AM,6341.208333
12:00 PM,6362.325
1:00 PM,6371.233333
2:00 PM,6340.075
3:00 PM,6353.375
4:00 PM,6413.975
5:00 PM,6507.991667
6:00 PM,6430.325
7:00 PM,6265.45
8:00 PM,6077.516667
9:00 PM,5815.425
10:00 PM,5491
11:00 PM,5123.766667
7-Feb,5659.812759
12:00 AM,4779.758333
1:00 AM,4567.975
2:00 AM,4440.933333
3:00 AM,4382.95
4:00 AM,4399.266667
5:00 AM,4597.433333
6:00 AM,5080.783333
7:00 AM,5636.241667
8:00 AM,5979.075
9:00 AM,6158.808333
10:00 AM,6236.875
11:00 AM,6232.083333
12:00 PM,6203.133333
1:00 PM,6194.541667
2:00 PM,6187.8
3:00 PM,6232.516667
4:00 PM,6326.975
5:00 PM,6474.792857
6:00 PM,6432.116667
7:00 PM,6264.591667
8:00 PM,6068.216667
9:00 PM,5866.683333
10:00 PM,5631.808333
11:00 PM,5324.316667
8-Feb,5317.289655
12:00 AM,5041.425
1:00 AM,4823.783333
2:00 AM,4691.591667
3:00 AM,4608.808333
4:00 AM,4590.275
5:00 AM,4661.95
6:00 AM,4841.166667
7:00 AM,5054.975
8:00 AM,5282.858333
9:00 AM,5451.05
10:00 AM,5552.325
11:00 AM,5642.85
12:00 PM,5656.608333
1:00 PM,5627.6
2:00 PM,5598.408333
3:00 PM,5572.05
4:00 PM,5613.8
5:00 PM,5741.358333
6:00 PM,5862.591667
7:00 PM,5820.141667
8:00 PM,5712.283333
9:00 PM,5579.275
10:00 PM,5396.757143
11:00 PM,5177.775
9-Feb,5173.917361
12:00 AM,4939.208333
1:00 AM,4734.35
2:00 AM,4590.483333
3:00 AM,4496.975
4:00 AM,4469.65
5:00 AM,4524.508333
6:00 AM,4648.116667
7:00 AM,4782.2
8:00 AM,4967.15
9:00 AM,5152.775
10:00 AM,5296.991667
11:00 AM,5377.258333
12:00 PM,5440.216667
1:00 PM,5430.558333
2:00 PM,5428.35
3:00 PM,5455.958333
4:00 PM,5525.033333
5:00 PM,5705.883333
6:00 PM,5831.533333
7:00 PM,5803.708333
8:00 PM,5704.008333
9:00 PM,5547.625
10:00 PM,5312.291667
11:00 PM,5009.183333
10-Feb,5655.022222
12:00 AM,4725.866667
1:00 AM,4524.575
2:00 AM,4406.191667
3:00 AM,4357.283333
4:00 AM,4392.475
5:00 AM,4626.933333
6:00 AM,5105.1
7:00 AM,5654.516667
8:00 AM,5996.058333
9:00 AM,6215.2
10:00 AM,6281.15
11:00 AM,6292.283333
12:00 PM,6301.716667
1:00 PM,6349.016667
2:00 PM,6333.041667
3:00 PM,6358.125
4:00 PM,6429.591667
5:00 PM,6499.575
6:00 PM,6406.675
7:00 PM,6216.691667
8:00 PM,6009.841667
9:00 PM,5775.183333
10:00 PM,5426.316667
11:00 PM,5037.125
11-Feb,5582.446416
12:00 AM,4679.241667
1:00 AM,4470.075
2:00 AM,4346.275
3:00 AM,4293.291667
4:00 AM,4312.425
5:00 AM,4545.358333
6:00 AM,5042.491667
7:00 AM,5595.408333
8:00 AM,5928.141667
9:00 AM,6143.05
10:00 AM,6210.7
11:00 AM,6236.65
12:00 PM,6249.583333
1:00 PM,6246.066667
2:00 PM,6204.4
3:00 PM,6178.026667
4:00 PM,6212.7
5:00 PM,6303.083333
6:00 PM,6283.35
7:00 PM,6139.433333
8:00 PM,5962.966667
9:00 PM,5714.783333
10:00 PM,5394.15
11:00 PM,5033.458333
12-Feb,5565.875
12:00 AM,4698.525
1:00 AM,4496.516667
2:00 AM,4380.333333
3:00 AM,4349.75
4:00 AM,4387.541667
5:00 AM,4602.858333
6:00 AM,5129.375
7:00 AM,5628.008333
8:00 AM,5940.333333
9:00 AM,6091.233333
10:00 AM,6079.741667
11:00 AM,6078.966667
12:00 PM,6106.9
1:00 PM,6074.116667
2:00 PM,6067.658333
3:00 PM,6126.483333
4:00 PM,6212
5:00 PM,6350.283333
6:00 PM,6313.883333
7:00 PM,6164.083333
8:00 PM,5982.925
9:00 PM,5762.033333
10:00 PM,5452.383333
11:00 PM,5105.066667
13-Feb,5671.241319
12:00 AM,4796.141667
1:00 AM,4583.308333
2:00 AM,4454.616667
3:00 AM,4404.691667
4:00 AM,4426.641667
5:00 AM,4621.225
6:00 AM,5112.791667
7:00 AM,5639.866667
8:00 AM,5977.666667
9:00 AM,6184.441667
10:00 AM,6299.408333
11:00 AM,6351.566667
12:00 PM,6358.558333
1:00 PM,6372.233333
2:00 PM,6354.908333
3:00 PM,6354.566667
4:00 PM,6338.016667
5:00 PM,6397.225
6:00 PM,6356.808333
7:00 PM,6206.858333
8:00 PM,6029.558333
9:00 PM,5812.6
10:00 PM,5513.708333
11:00 PM,5162.383333
14-Feb,5791.410204
12:00 AM,4831.716667
1:00 AM,4623.783333
2:00 AM,4491.483333
3:00 AM,4438.471429
4:00 AM,4460.166667
5:00 AM,4691.641667
